ra,dec,NUMBER_IN,FILENAME,X_POS,Y_POS,MJD-OBS,OBJECT,FILTER,EXPTIME,S-SEEING,AIRMASS,PC-ZP,PC-ZPSTD,QC-FLAG,FLAGS_MASK,BACKGROUND,MAG_OPT,MAGERR_OPT,SNR_OPT,LIMMAG_OPT,FNU_OPT,FNUERR_OPT,MAG_APER_R0.66xFWHM,MAGERR_APER_R0.66xFWHM,SNR_APER_R0.66xFWHM,FNU_APER_R0.66xFWHM,FNUERR_APER_R0.66xFWHM,MAG_APER_R1.5xFWHM,MAGERR_APER_R1.5xFWHM,SNR_APER_R1.5xFWHM,FNU_APER_R1.5xFWHM,FNUERR_APER_R1.5xFWHM,MAG_APER_R5xFWHM,MAGERR_APER_R5xFWHM,SNR_APER_R5xFWHM,FNU_APER_R5xFWHM,FNUERR_APER_R5xFWHM
243.60635,-61.06684,250,ML1_20220517_010031_red,4996.610820001394,5886.594006697996,59716.04203088817,16100,u,60.0,4.174346,1.1964312,22.047468,0.085679166,orange,0,3.4956808,13.318161,0.004290245,253.0709,17.842953,17089.748,67.52949,13.646538,0.004719246,230.06558,12629.455,54.895023,13.356358,0.0060806517,178.5559,16498.977,92.402306,13.353593,0.025804467,42.075512,16541.043,393.12756
243.60635,-61.06684,250,ML1_20220517_010500_red,4995.447338431901,5887.775473476523,59716.04514720508,16100,u,60.0,4.184368,1.2016515,22.051918,0.08713528,orange,0,3.0405588,13.322823,0.0042935833,252.87416,17.894705,17016.535,67.2925,13.642753,0.004660102,232.98549,12673.563,54.396362,13.360855,0.005976268,181.6746,16430.764,90.44062,13.324993,0.024413945,44.471966,16982.545,381.8708
243.60635,-61.06684,250,ML1_20220517_010927_red,4994.196597386845,5892.0329147012935,59716.04823289665,16100,u,60.0,4.377443,1.2070671,22.04701,0.0820009,orange,0,2.5276492,13.330033,0.004489318,241.8488,17.835995,16903.887,69.89444,13.699653,0.0049649104,218.68193,12026.487,54.995342,13.373796,0.0063668867,170.52858,16236.083,95.21033,13.339001,0.026576763,40.852837,16764.846,410.3716
243.60635,-61.06684,250,ML1_20220517_011353_red,4992.882824007675,5901.034865394678,59716.05131916118,16100,u,60.0,4.343769,1.212733,22.04679,0.07960162,orange,0,3.5640721,13.331413,0.0044431193,244.3635,17.8264,16882.426,69.08735,13.682842,0.0048723696,222.83534,12214.138,54.812393,13.372847,0.006267936,173.22067,16250.285,93.812614,13.387549,0.027258327,39.83136,16031.713,402.48975
243.60635,-61.06684,250,ML1_20220517_011816_red,4991.878456849622,5908.616457146654,59716.05436112544,16100,u,60.0,4.1055207,1.2185656,22.045305,0.08134974,orange,0,2.7435558,13.335513,0.00424736,255.62614,17.861698,16818.793,65.794495,13.623569,0.0046049473,235.77605,12899.483,54.71075,13.373694,0.006028223,180.10883,16237.605,90.15441,13.3376465,0.024625983,44.089046,16785.764,380.7241
243.60635,-61.06684,250,ML1_20220517_012244_red,4990.678895985188,5909.2519111859365,59716.05746394696,16100,u,60.0,4.4187217,1.224773,22.049337,0.08079735,orange,0,2.8079667,13.316135,0.0044100047,246.19843,17.846739,17121.654,69.54413,13.634683,0.004816336,225.42783,12768.111,56.639465,13.35641,0.006365476,170.56638,16498.182,96.72587,13.321808,0.026593482,40.827152,17032.438,417.18408
243.60635,-61.06684,250,ML1_20220517_012712_red,4990.021139947258,5911.507581433389,59716.06056619558,16100,u,60.0,4.1438017,1.2312444,22.048733,0.08147979,orange,0,2.537991,13.334247,0.0043333382,250.55423,17.874392,16838.42,67.20469,13.64523,0.00472281,229.89198,12644.678,55.002693,13.374835,0.006160284,176.24774,16220.563,92.032745,13.328927,0.02513393,43.19802,16921.125,391.71063
243.60635,-61.06684,250,ML1_20220517_013140_red,4989.559933676693,5918.224586071475,59716.06366096729,16100,u,60.0,4.131694,1.2379695,22.0516,0.08875004,orange,0,1.9290221,13.332845,0.004309525,251.93872,17.827911,16860.184,66.92176,13.62958,0.004668562,232.5633,12828.263,55.16031,13.368133,0.006086625,178.38066,16320.999,91.49534,13.294285,0.024085384,45.078632,17469.717,387.53876
243.60635,-61.06684,250,ML1_20220517_013607_red,4987.778564254183,5928.323041291758,59716.06674985354,16100,u,60.0,4.2748847,1.2449547,22.052755,0.081689924,orange,0,2.6753426,13.342295,0.0044195657,245.66582,17.837912,16714.074,68.03581,13.65659,0.004804666,225.97537,12513.057,55.373543,13.380023,0.006295711,172.4565,16143.232,93.60757,13.336023,0.02591007,41.904022,16810.879,401.17578
243.60635,-61.06684,250,ML1_20220517_014031_red,4986.977892032842,5935.8471114538015,59716.06981407515,16100,u,60.0,4.444815,1.2521591,22.057793,0.08295733,orange,0,3.288788,13.3375435,0.004488373,241.89972,17.8436,16787.373,69.39807,13.665979,0.0049209082,220.63734,12405.323,56.22495,13.377041,0.006502423,166.97409,16187.644,96.94704,13.351553,0.027543357,39.419163,16572.152,420.4085
243.60635,-61.06684,250,ML1_20220517_014456_red,4986.032441474172,5940.786897170092,59716.07287889862,16100,u,60.0,4.146782,1.2596443,22.05165,0.08137118,orange,0,3.6213892,13.332964,0.004339583,250.19365,17.85757,16858.328,67.38112,13.6312065,0.0047006547,230.97552,12809.06,55.456352,13.376539,0.006171825,175.91817,16195.126,92.06056,13.400054,0.026772067,40.554813,15848.151,390.78348
243.60635,-61.06684,250,ML1_20220517_014922_red,4984.946977458143,5947.624695492693,59716.07595658107,16100,u,60.0,4.080717,1.2674476,22.05214,0.09097732,orange,0,3.5319037,13.342459,0.0043085404,251.99629,17.893885,16711.547,66.316635,13.622332,0.004689518,231.52406,12914.198,55.779076,13.378789,0.006230752,174.25443,16161.605,92.74718,13.346951,0.025786793,42.10435,16642.555,395.26926
243.60635,-61.06684,250,ML1_20220517_015351_red,4984.324897097302,5950.270868836906,59716.07907058342,16100,u,60.0,4.1891837,1.2756418,22.055227,0.080911964,orange,0,1.9957767,13.332586,0.0043982016,246.85915,17.867704,16864.193,68.31504,13.661018,0.004817992,225.35034,12462.139,55.301174,13.370379,0.0062376573,174.06152,16287.259,93.57185,13.338201,0.025871787,41.966026,16777.213,399.78082
243.60635,-61.06684,250,ML1_20220517_015818_red,4983.527226392258,5953.815868838662,59716.08215696393,16100,u,60.0,4.202475,1.2840662,22.058607,0.08086507,orange,0,3.4579937,13.316368,0.004386555,247.51456,17.8167,17117.982,69.1595,13.632671,0.0047663944,227.78983,12791.782,56.15607,13.355173,0.0061956616,175.24136,16516.988,94.2528,13.353111,0.026339121,41.221428,16548.375,401.45084
243.60635,-61.06684,250,ML1_20220517_020619_red,4981.9635366200655,5956.938783632461,59716.08772062026,16100,u,60.0,4.211034,1.3000356,22.058378,0.07730163,orange,0,1.9308839,13.318211,0.0044037756,246.54666,17.819252,17088.959,69.31328,13.64011,0.0048144837,225.51456,12704.444,56.33536,13.360756,0.00629819,172.38861,16432.254,95.32099,13.312016,0.025801808,42.079845,17186.744,408.43173
243.60635,-61.06684,250,ML1_20220517_021046_red,4981.061640903956,5966.747932665548,59716.09081910164,16100,u,60.0,4.2599826,1.3093787,22.062778,0.08300298,orange,0,2.513515,13.317917,0.00444884,244.04929,17.823229,17093.588,70.041534,13.647337,0.0048509818,223.81784,12620.164,56.38587,13.356132,0.006290475,172.60004,16502.4,95.61064,13.323707,0.026137087,41.54006,17002.666,409.3077
243.60635,-61.06684,250,ML1_20220518_000409_red,4610.083044235757,5819.708341486056,59717.00288479765,16100,u,60.0,4.1635866,1.1528419,21.908892,0.07911103,orange,0,2.134324,13.285723,0.0047668996,227.7657,17.740685,17608.03,77.30764,13.786401,0.0054657464,198.6437,11102.979,55.893932,13.338794,0.006358189,170.76186,16768.047,98.1955,13.275079,0.025422784,42.707207,17781.496,416.35822
243.60635,-61.06684,250,ML1_20220518_001941_red,4637.8649890820725,5892.332117185979,59717.01367428498,16100,u,60.0,3.3719723,1.1624975,21.918594,0.08144532,orange,0,2.1295507,13.281907,0.00446756,243.02666,17.768616,17670.031,72.7082,13.800496,0.0051166792,212.19547,10959.766,51.649387,13.340525,0.0054816287,198.06818,16741.324,84.52304,13.306603,0.020803545,52.18996,17272.635,330.95703
243.60635,-61.06684,250,ML1_20220518_002405_red,4637.003860277086,5897.337567670179,59717.01672583789,16100,u,60.0,3.453407,1.1657168,21.91954,0.08184967,orange,0,2.3107555,13.297949,0.004512205,240.6221,17.785793,17410.863,72.357704,13.799417,0.005154768,210.62756,10970.672,52.085644,13.353633,0.0056370758,192.60628,16540.42,85.87685,13.299442,0.021325061,50.913624,17386.934,341.49863
243.60635,-61.06684,250,ML1_20220518_002830_red,4635.660169456788,5903.707315492886,59717.01979695127,16100,u,60.0,3.2181675,1.1691734,21.928133,0.08245401,orange,0,2.526263,13.302287,0.004425976,245.31001,17.801876,17341.436,70.69192,13.796704,0.0050714253,214.08896,10998.108,51.371677,13.354647,0.005473069,198.37794,16524.979,83.30048,13.322886,0.02071211,52.420357,17015.53,324.59772
243.60635,-61.06684,250,ML1_20220518_003256_red,4634.43262221686,5905.129497968248,59717.02288067479,16100,u,60.0,3.5824196,1.1728654,21.856495,0.08147797,orange,0,0.9827195,13.285701,0.0045993985,236.06049,17.772121,17608.393,74.59271,13.705999,0.005132665,211.53459,11956.39,56.52215,13.322794,0.0059265206,183.19958,17016.969,92.887596,13.271529,0.022923429,47.363605,17839.723,376.65466
243.60635,-61.06684,250,ML1_20220518_003724_red,4632.8605963460495,5906.998019724484,59717.02597493669,16100,u,60.0,3.0245483,1.1767955,21.907085,0.080902584,yellow,0,2.5817492,13.290116,0.0044049835,246.47906,17.780188,17536.93,71.14977,13.777347,0.0050361026,215.59055,11195.959,51.931587,13.343101,0.0053815884,201.75012,16701.66,82.78389,13.296433,0.019710464,55.08425,17435.174,316.51828
243.60635,-61.06684,250,ML1_20220518_004609_red,4630.293015680341,5919.250045902431,59717.03205716304,16100,u,60.0,3.3195515,1.18519,21.693806,0.07423904,orange,0,-0.23803782,13.283644,0.0053897114,201.44608,17.64866,17641.78,87.57569,13.773893,0.0062035406,175.01878,11231.614,64.17376,13.333311,0.007293775,148.85791,16852.922,113.21483,13.219075,0.028017156,38.75255,18722.744,483.1358
243.60635,-61.06684,250,ML1_20220518_005036_red,4628.774172650458,5923.423736538412,59717.03513994924,16100,u,60.0,3.8067257,1.1897893,21.839924,0.07848571,orange,0,3.9459174,13.333962,0.0050628316,214.45238,17.721607,16842.824,78.53876,13.801306,0.0056472267,192.26007,10951.6,56.962425,13.386379,0.006627139,163.8318,16048.999,97.96022,13.3828535,0.027724143,39.16212,16101.201,411.14224
243.60635,-61.06684,250,ML1_20220518_005925_red,4626.121776085665,5928.558248051513,59717.04126540553,16100,u,60.0,3.3962867,1.1996326,21.908699,0.07724935,orange,0,1.613943,13.33838,0.004710319,230.50163,17.757778,16774.447,72.77366,13.844943,0.005346521,203.0734,10520.167,51.804752,13.40109,0.005891386,184.29214,15833.018,85.912605,13.315977,0.021855349,49.67828,17124.15,344.70096
243.60635,-61.06684,250,ML1_20220518_010818_red,4623.294336053052,5943.388081832438,59717.04743765647,16100,u,60.0,3.0622408,1.2105232,21.895245,0.07641635,orange,0,1.1167865,13.338857,0.00458841,236.62582,17.789513,16767.08,70.85905,13.820338,0.0052268733,207.72192,10761.295,51.806255,13.390799,0.00569555,190.62886,15983.81,83.84779,13.362825,0.021713832,50.002052,16400.977,328.00607
243.60635,-61.06684,250,ML1_20220518_011246_red,4622.098364910243,5944.3517043823485,59717.05053423929,16100,u,60.0,3.4096189,1.2163645,21.841585,0.09175856,orange,0,0.78621453,13.3041935,0.004808167,225.81085,17.755299,17311.021,76.6616,13.753698,0.0053905095,201.41624,11442.494,56.81019,13.347834,0.00616069,176.23613,16629.006,94.35639,13.307153,0.02412935,44.996494,17263.896,383.672
243.60635,-61.06684,250,ML1_20220518_011710_red,4620.965772740188,5946.846545905425,59717.05358880773,16100,u,60.0,3.4608042,1.2223791,21.888702,0.08338649,orange,0,1.246333,13.344907,0.004822653,225.13257,17.752625,16673.91,74.06263,13.842631,0.0054654395,198.65488,10542.592,53.069885,13.391969,0.0060606375,179.14554,15966.591,89.12636,13.31579,0.022925982,47.358326,17127.105,361.64926
243.60635,-61.06684,250,ML1_20220518_012133_red,4619.751851538273,5951.612445710299,59717.05663643168,16100,u,60.0,3.0870993,1.2286345,21.869186,0.08149259,orange,0,1.124202,13.328915,0.0046747876,232.25359,17.763018,16921.318,72.85708,13.806285,0.005297559,204.95029,10901.492,53.19091,13.381275,0.005811104,186.83818,16124.628,86.30264,13.365726,0.022511791,48.229664,16357.209,339.15247
243.60635,-61.06684,250,ML1_20220518_012558_red,4618.57888928572,5959.277074142509,59717.0597082747,16100,u,60.0,2.96682,1.2352014,21.901136,0.08240414,orange,0,2.7851846,13.336826,0.0045652967,237.8238,17.78173,16798.46,70.63406,13.825971,0.005201346,208.7414,10705.608,51.28647,13.393231,0.005569049,194.95898,15948.029,81.80198,13.363226,0.020764695,52.2876,16394.92,313.5527
243.60635,-61.06684,250,ML1_20220518_013023_red,4617.265238633699,5962.84927820112,59717.06277523338,16100,u,60.0,3.624488,1.242025,21.900057,0.08162105,orange,0,2.1669245,13.326218,0.004642266,233.88066,17.769814,16963.4,72.53016,13.70502,0.005086738,213.44447,11967.176,56.066925,13.361609,0.006046299,179.57037,16419.354,91.436874,13.304901,0.023374991,46.448624,17299.744,372.44904
243.60635,-61.06684,250,ML1_20220518_013447_red,4616.141118067813,5967.033301931812,59717.06583303108,16100,u,60.0,3.099849,1.2490991,21.889072,0.08331879,orange,0,2.308252,13.342698,0.0046325494,234.37122,17.774282,16707.86,71.28801,13.804955,0.0052091517,208.42859,10914.855,52.367367,13.393525,0.005712747,190.05501,15943.73,83.89009,13.3677845,0.021723922,49.97883,16326.232,326.66296
243.60635,-61.06684,250,ML1_20220518_013913_red,4614.9006483500725,5975.103593081139,59717.06890698059,16100,u,60.0,3.1307523,1.2564886,21.901432,0.08053895,orange,0,2.169147,13.317749,0.0046583386,233.07372,17.754818,17096.236,73.3512,13.810297,0.005264687,206.22997,10861.279,52.665863,13.374091,0.0056983777,190.53426,16231.684,85.19037,13.324209,0.021216493,51.174156,16994.807,332.09744
243.60635,-61.06684,250,ML1_20220518_014337_red,4613.598015098972,5987.510375882504,59717.07195725502,16100,u,60.0,3.1215804,1.2641021,21.904451,0.07753586,orange,0,1.1365936,13.324719,0.004647068,233.63896,17.769287,16986.824,72.70544,13.815272,0.0052656075,206.19391,10811.623,52.43425,13.37797,0.005686532,190.93117,16173.8,84.71011,13.3144,0.020912487,51.91808,17149.05,330.3098
243.60635,-61.06684,250,ML1_20220518_014800_red,4612.619888886587,5988.590049856611,59717.07500684077,16100,u,60.0,3.294092,1.2719995,21.790888,0.08185404,orange,0,2.7317774,13.326496,0.0051977066,208.88754,17.686956,16959.049,81.187454,13.822562,0.0059335814,182.98158,10739.271,58.69045,13.373655,0.0067439945,160.99304,16238.1875,100.86267,13.303137,0.02631294,41.26244,17327.871,419.94296
243.60635,-61.06684,250,ML1_20220518_020109_red,4608.863136243546,5991.734422289593,59717.08413487423,16100,u,60.0,3.273879,1.2974062,21.765802,0.08264815,orange,0,1.5929325,13.324396,0.0052591055,206.44884,17.649282,16991.877,82.30551,13.823841,0.0059532067,182.37837,10726.627,58.815235,13.379151,0.006768276,160.41547,16156.215,100.71482,13.363985,0.02764175,39.27885,16383.467,417.1066
243.60635,-61.06684,250,ML1_20220518_020532_red,4608.077839504693,5997.26825091111,59717.08717768894,16100,u,60.0,3.5697591,1.3064864,21.49707,0.091062225,orange,0,0.42205366,13.286729,0.006546898,165.8398,17.448338,17591.729,106.076645,13.788734,0.007376118,147.19615,11079.144,75.26789,13.339339,0.008995685,120.69522,16759.615,138.85898,13.28436,0.03777101,28.745226,17630.143,613.3242
243.60635,-61.06684,250,ML1_20220523_202028_red,4719.358879738181,5789.31658035539,59722.84755482836,16100,u,60.0,2.6873748,1.2571796,21.643261,0.07701653,yellow,0,0.5658846,13.330595,0.004389745,247.33469,17.698055,16895.146,68.308846,13.844474,0.0052860626,205.39601,10524.724,51.24113,13.387293,0.004649523,233.51561,16035.501,68.66993,13.329965,0.010911792,99.50118,16904.96,169.8971
243.60635,-61.06684,250,ML1_20220523_231410_red,4648.322304631132,5495.521070327929,59722.96817921124,16100,u,60.0,3.8337593,1.142238,22.082018,0.0774385,yellow,0,0.6949763,13.3235655,0.0034826212,311.75833,18.02075,17004.883,54.54508,13.681976,0.0039415206,275.46124,12223.888,44.376072,13.3559885,0.0037433496,290.04404,16504.586,56.903725,13.304787,0.009283426,116.95425,17301.56,147.93442
243.60635,-61.06684,250,ML1_20220524_204911_red,4719.194764371596,5848.706655200011,59723.86749526266,16100,u,60.0,2.8675342,1.2089504,22.057632,0.080410704,yellow,0,1.8895619,13.331665,0.0035306397,307.51828,17.914011,16878.51,54.8862,13.826168,0.004240517,256.0386,10703.668,41.8049,13.382594,0.0036768736,295.28787,16105.051,54.540173,13.33738,0.007801848,139.16397,16789.889,120.64823
243.60635,-61.06684,250,ML1_20220524_234310_red,4638.966617086147,5847.774501985555,59723.98831835836,16100,u,60.0,2.9372942,1.1566145,22.073296,0.082586765,yellow,0,1.3817776,13.296263,0.0034256496,316.94315,17.930355,17437.922,55.019085,13.770878,0.0040908395,265.40668,11262.861,42.436237,13.341578,0.0035869123,302.69382,16725.104,55.254192,13.295472,0.0077882367,139.40718,17450.63,125.177414
243.60635,-61.06684,250,ML1_20220604_234148_red,4640.924097815592,5905.972546582472,59734.98736688463,16100,u,60.0,2.833507,1.1919353,21.719378,0.075686105,yellow,0,0.78237873,13.3224535,0.0041993335,258.54965,17.760712,17022.32,65.83772,13.805299,0.0049836393,217.86009,10911.3955,50.08441,13.374815,0.0044247974,245.37535,16220.8545,66.10629,13.329349,0.010298476,105.42688,16914.549,160.43867
243.60635,-61.06684,250,ML1_20220604_235036_red,4638.664764824276,5912.543296941722,59734.99347461836,16100,u,60.0,3.1429906,1.2019604,21.57611,0.083815835,yellow,0,0.8349456,13.324439,0.004524184,239.98497,17.717487,16991.21,70.80115,13.780737,0.0052938657,205.09328,11161.053,54.4194,13.372865,0.0048976014,221.68732,16250.0205,73.30154,13.310837,0.012684366,85.596405,17205.416,201.00629
243.60635,-61.06684,250,ML1_20220605_000347_red,4634.750159508643,5930.66069033942,59735.00263795798,16100,u,60.0,2.8882978,1.218815,21.588474,0.073021226,yellow,0,0.49028358,13.324648,0.004580859,237.01585,17.695618,16987.94,71.67428,13.813387,0.005424389,200.15823,10830.415,54.10927,13.376649,0.004884314,222.29042,16193.482,72.84832,13.312527,0.012037633,90.19515,17178.65,190.46089
243.60635,-61.06684,250,ML1_20220605_005452_red,4584.208769086648,5889.234463350242,59735.03810551431,16100,u,60.0,3.1701028,1.3067738,21.984314,0.08229955,yellow,0,1.0780985,13.303023,0.0037256316,291.4234,17.848745,17329.69,59.465675,13.764513,0.0043902295,247.30737,11329.073,45.809685,13.348332,0.0039243135,276.66907,16621.363,60.07669,13.289046,0.009013835,120.45219,17554.203,145.73587
243.60635,-61.06684,250,ML1_20220610_191524_red,4746.047441225432,5825.933765425344,59740.80237224311,16100,u,60.0,2.568812,1.2477791,22.009098,0.080410466,yellow,0,1.1173544,13.330238,0.0037973353,285.92056,17.858372,16900.697,59.109768,13.820487,0.0044842274,242.12335,10759.819,44.43941,13.382602,0.004111895,264.04764,16104.937,60.99254,13.327031,0.010960848,99.055855,16950.693,171.12257
243.60635,-61.06684,250,ML1_20220610_202101_red,4707.065168300833,5808.003139039623,59740.84793123399,16100,u,60.0,3.0972347,1.1691073,22.01239,0.079502545,yellow,0,1.1307164,13.294038,0.0037514328,289.41907,17.890127,17473.705,60.375095,13.784885,0.004399476,246.78761,11118.486,45.052853,13.348373,0.00414673,261.8295,16620.752,63.4793,13.295043,0.011971817,90.691,17457.525,192.49457
243.60635,-61.06684,250,ML1_20220610_225214_red,4628.355285450122,5838.113698555618,59740.95294929862,16100,u,60.0,3.0909858,1.1677365,22.00395,0.079138935,yellow,0,0.7154787,13.310179,0.0038140814,284.6652,17.889338,17215.852,60.477543,13.803407,0.004466482,243.08531,10930.428,44.965397,13.362897,0.004184116,259.48996,16399.895,63.200493,13.295399,0.011824293,91.8225,17451.797,190.06013
243.60635,-61.06684,250,ML1_20220617_181801_red,4740.565998628299,5864.053744700038,59747.76251219532,16100,u,60.0,2.9896991,1.3030225,22.067295,0.08064374,yellow,0,1.1453575,13.324629,0.0036494108,297.51,17.913914,16988.24,57.10141,13.8424835,0.0044080066,246.31003,10544.027,42.80795,13.381492,0.003824683,283.87613,16121.414,56.790314,13.314199,0.008379477,129.57086,17152.219,132.37714
243.60635,-61.06684,250,ML1_20220617_193808_red,4707.881700708094,5823.292540552277,59747.81815129909,16100,u,60.0,2.9508908,1.1828233,22.04634,0.078661665,yellow,0,1.091391,13.295711,0.0035652374,304.53406,17.892143,17446.805,57.290157,13.791671,0.0042546415,255.18863,11049.22,43.298244,13.348646,0.003780834,287.16846,16616.572,57.8635,13.298314,0.009041622,120.082016,17405.004,144.94264
243.60635,-61.06684,250,ML1_20220707_165407_red,4689.475679655931,5891.7368013712985,59767.70425697473,16100,u,60.0,2.5179963,1.3142081,22.0245,0.08107668,yellow,0,1.584178,13.329536,0.0037619057,288.61334,17.868511,16911.635,58.59616,13.837635,0.0045024515,241.14333,10591.215,43.92083,13.382995,0.003953972,274.5938,16099.105,58.628803,13.343204,0.009288515,116.890175,16700.076,142.8698
243.60635,-61.06684,250,ML1_20220707_180011_red,4641.302285545247,5807.029490630732,59767.75013055903,16100,u,60.0,2.6208148,1.2039541,22.019527,0.08020183,yellow,0,1.6021439,13.295601,0.003596862,301.8565,17.864473,17448.562,57.80416,13.8066225,0.004321868,251.2192,10898.098,43.380833,13.350069,0.0037669828,288.22437,16594.809,57.57601,13.300912,0.0084969085,127.78014,17363.418,135.8851
243.60635,-61.06684,250,ML1_20220708_212754_red,4528.352098188447,5803.671539577182,59768.89437535997,16100,u,60.0,3.2754133,1.1918691,21.977774,0.075491354,yellow,0,1.3476714,13.321273,0.0038781415,279.963,17.85966,17040.834,60.868156,13.835766,0.004592193,236.43088,10609.464,44.873425,13.373682,0.004251032,255.4053,16237.79,63.576557,13.318115,0.012101706,89.71761,17090.459,190.49168
243.60635,-61.06684,250,ML1_20220708_213556_red,4526.575649411143,5809.460308081979,59768.89996035091,16100,u,60.0,3.333856,1.200989,21.97679,0.07285599,yellow,0,1.257061,13.318672,0.0038991757,278.45276,17.893402,17081.707,61.34508,13.832125,0.0046032392,235.8635,10645.105,45.132484,13.373243,0.0042802095,253.66425,16244.359,64.03882,13.3325205,0.0124450745,87.24224,16865.209,193.31471
243.60635,-61.06684,250,ML1_20220708_214023_red,4525.359060485529,5815.922139922757,59768.90304531799,16100,u,60.0,3.341366,1.2063688,21.97427,0.07382353,yellow,0,0.94534767,13.322765,0.003912865,277.47855,17.86424,17017.424,61.32879,13.83469,0.004630637,234.468,10619.981,45.29395,13.375749,0.0043284125,250.83937,16206.915,64.61073,13.312394,0.012504246,86.8294,17180.754,197.86792
243.60635,-61.06684,250,ML1_20220708_214450_red,4524.14518923659,5824.860286480846,59768.90613978748,16100,u,60.0,3.2451243,1.2120148,21.98036,0.076026864,yellow,0,0.9322173,13.320313,0.003890507,279.0732,17.85725,17055.906,61.116245,13.82218,0.0045883222,236.63031,10743.059,45.40018,13.374706,0.0042846845,253.39932,16222.482,64.01944,13.323037,0.012273207,88.46393,17013.174,192.31763
243.60635,-61.06684,250,ML1_20220708_214916_red,4523.188321222257,5827.834981698422,59768.90921473705,16100,u,60.0,3.4363625,1.217877,21.981966,0.072669186,yellow,0,0.96725553,13.312691,0.003918414,277.08563,17.844032,17176.068,61.988304,13.824406,0.004613145,235.35703,10721.056,45.552307,13.366959,0.0043144403,251.65167,16338.656,64.92568,13.324095,0.012692094,85.54429,16996.592,198.68762
243.60635,-61.06684,250,ML1_20220708_215343_red,4522.551254966556,5829.777762307682,59768.91230568218,16100,u,60.0,3.5476599,1.2240272,21.984217,0.073001914,yellow,0,1.2704934,13.30575,0.0039197784,276.9892,17.870907,17286.217,62.40755,13.8059845,0.004598747,236.0939,10904.508,46.187164,13.3580065,0.004363539,248.82008,16473.93,66.2082,13.328452,0.013294651,81.667145,16928.525,207.28685
243.60635,-61.06684,250,ML1_20220708_215811_red,4521.128810009284,5833.033232917601,59768.9154093242,16100,u,60.0,3.2569592,1.2304668,21.977793,0.0754257,yellow,0,1.1551421,13.312568,0.003879886,279.83716,17.853075,17178.006,61.38572,13.814942,0.00458511,236.79611,10814.909,45.671818,13.362755,0.004275306,253.9552,16402.035,64.586334,13.316739,0.012334657,88.02321,17112.146,194.40494
243.60635,-61.06684,250,ML1_20220708_220238_red,4520.472329889819,5841.589910724363,59768.9185061895,16100,u,60.0,3.4915984,1.2371612,21.983181,0.07727138,yellow,0,0.95442885,13.305036,0.00391567,277.27982,17.845095,17297.596,62.38318,13.810468,0.004610949,235.46912,10859.574,46.11889,13.355531,0.0043432754,249.98097,16511.54,66.051186,13.3059025,0.012892349,84.215546,17283.793,205.23282
243.60635,-61.06684,250,ML1_20220708_220705_red,4519.798486104065,5850.265621737362,59768.921591197,16100,u,60.0,3.4608488,1.2441019,21.985308,0.07326286,yellow,0,1.1707839,13.301193,0.003926291,276.52972,17.843098,17358.92,62.774155,13.819308,0.0046227938,234.86581,10771.508,45.862392,13.356542,0.004301717,252.39601,16496.18,65.35832,13.302067,0.012430599,87.343834,17344.95,198.5824
243.60635,-61.06684,250,ML1_20220708_221131_red,4518.278455270549,5852.693488489455,59768.92466681777,16100,u,60.0,3.5021887,1.251297,21.98789,0.07336741,yellow,0,1.4547981,13.299708,0.0039305226,276.23203,17.823477,17382.67,62.927788,13.81288,0.0046385424,234.0684,10835.4795,46.291935,13.355221,0.004367964,248.56804,16516.27,66.44566,13.300426,0.012953724,83.81653,17371.209,207.25279
243.60635,-61.06684,250,ML1_20220708_221557_red,4517.230916738245,5860.659389543917,59768.9277497939,16100,u,60.0,3.55398,1.2587909,21.978443,0.06976725,yellow,0,0.4879284,13.2960415,0.0039531793,274.64886,17.804482,17441.488,63.50468,13.8207035,0.0046803574,231.9772,10757.67,46.373825,13.351938,0.0044013513,246.68246,16566.275,67.15627,13.296806,0.013172857,82.42222,17429.195,211.46234
243.60635,-61.06684,250,ML1_20220708_222023_red,4517.1821541586205,5871.785042862404,59768.93083230122,16100,u,60.0,3.432145,1.2665713,21.981451,0.072400406,yellow,0,1.0102997,13.302954,0.0039243493,276.66656,17.828016,17330.799,62.641468,13.826066,0.004651996,233.39146,10704.677,45.865757,13.358558,0.0043350128,250.45744,16465.574,65.742004,13.295825,0.012569934,86.37564,17444.963,201.96623
243.60635,-61.06684,250,ML1_20220708_222453_red,4516.0759059635975,5874.730220838606,59768.93395369782,16100,u,60.0,3.5719786,1.2747489,21.991507,0.07420343,yellow,0,0.83315396,13.287624,0.00397247,273.31512,17.812513,17577.23,64.31122,13.815348,0.004680872,231.95169,10810.869,46.60828,13.350017,0.0043806937,247.84572,16595.605,66.95942,13.277378,0.012711896,85.41103,17743.887,207.74701
243.60635,-61.06684,250,ML1_20220708_222922_red,4514.68384321251,5872.707145289454,59768.93706816719,16100,u,60.0,3.3733628,1.2832152,21.984705,0.077070296,yellow,0,0.5133525,13.301812,0.003937519,275.74118,17.864822,17349.03,62.917805,13.806844,0.0046501374,233.48474,10895.876,46.66633,13.354254,0.0043711155,248.38881,16530.965,66.55277,13.288794,0.012667933,85.70744,17558.299,204.86317
